user_id,signup_date,acquisition_channel,plan_type,is_paid,paid_conversion_date,days_to_paid,retained_30d,revenue_usd
U000450,2025-06-23,Referral,Free,0,,,0,0.0
U000451,2025-02-16,Organic Search,Basic,1,2025-02-18,2,1,35.33
U000452,2025-01-10,Organic Search,Basic,1,2025-01-13,3,0,29.4
U000453,2025-10-09,Paid Search,Basic,1,2025-10-12,3,1,22.78
U000454,2025-02-23,Email,Basic,1,2025-02-26,3,1,21.95
U000455,2025-02-28,Organic Search,Basic,1,2025-03-02,2,0,22.67
U000456,2025-08-11,Email,Pro,1,2025-08-18,7,1,67.87
U000457,2025-02-26,Social,Free,0,,,0,0.0
U000458,2025-03-16,Email,Free,0,,,0,0.0
U000459,2025-03-10,Paid Search,Free,0,,,0,0.0
U000460,2025-07-15,Paid Search,Basic,1,2025-07-18,3,1,34.77
U000461,2025-07-22,Direct,Free,0,,,0,0.0
U000462,2025-06-04,Paid Search,Free,0,,,0,0.0
U000463,2025-08-04,Paid Search,Pro,1,2025-08-05,1,1,80.42
U000464,2025-03-25,Paid Search,Basic,1,2025-04-01,7,0,22.58
U000465,2025-06-25,Referral,Free,0,,,0,0.0
U000466,2025-07-17,Paid Search,Free,0,,,0,0.0
U000467,2025-09-25,Organic Search,Free,0,,,0,0.0
U000468,2025-03-19,Organic Search,Free,0,,,0,0.0
U000469,2025-02-13,Email,Free,0,,,0,0.0
U000470,2025-03-23,Organic Search,Free,0,,,0,0.0
U000471,2025-06-24,Organic Search,Free,0,,,0,0.0
U000472,2025-04-29,Paid Search,Free,0,,,0,0.0
U000473,2025-02-22,Direct,Basic,1,2025-03-01,7,1,23.41
U000474,2025-03-28,Social,Free,0,,,0,0.0
U000475,2025-04-29,Email,Free,0,,,0,0.0
U000476,2025-06-14,Email,Basic,1,2025-06-15,1,0,25.99
U000477,2025-07-09,Referral,Free,0,,,0,0.0
U000478,2025-10-12,Social,Free,0,,,0,0.0
U000479,2025-07-03,Referral,Free,0,,,0,0.0
U000480,2025-06-23,Organic Search,Free,0,,,0,0.0
U000481,2025-05-03,Direct,Free,0,,,0,0.0
U000482,2025-02-08,Paid Search,Free,0,,,0,0.0
U000483,2025-05-16,Referral,Free,0,,,0,0.0
U000484,2025-03-09,Paid Search,Free,0,,,0,0.0
U000485,2025-03-21,Organic Search,Free,0,,,0,0.0
U000486,2025-04-08,Paid Search,Enterprise,1,2025-04-14,6,1,167.11
U000487,2025-05-22,Organic Search,Free,0,,,0,0.0
U000488,2025-04-08,Organic Search,Basic,1,2025-04-13,5,0,32.55
U000489,2025-10-03,Organic Search,Pro,1,2025-10-04,1,1,61.44
U000490,2025-09-26,Organic Search,Basic,1,2025-09-26,0,1,29.44
U000491,2025-05-04,Direct,Free,0,,,0,0.0
U000492,2025-04-14,Paid Search,Free,0,,,0,0.0
U000493,2025-02-14,Direct,Free,0,,,0,0.0
U000494,2025-04-24,Social,Basic,1,2025-04-26,2,0,37.25
U000495,2025-01-11,Organic Search,Free,0,,,0,0.0
U000496,2025-10-02,Direct,Free,0,,,0,0.0
U000497,2025-06-22,Organic Search,Free,0,,,0,0.0
U000498,2025-05-06,Social,Pro,1,2025-05-17,11,0,68.34
U000499,2025-02-19,Organic Search,Free,0,,,0,0.0
U000500,2025-06-13,Social,Free,0,,,0,0.0
U000501,2025-06-28,Email,Pro,1,2025-07-03,5,0,61.19
U000502,2025-04-06,Paid Search,Free,0,,,0,0.0
U000503,2025-08-13,Organic Search,Basic,1,2025-08-17,4,0,27.49
U000504,2025-04-23,Organic Search,Free,0,,,0,0.0
U000505,2025-06-04,Email,Basic,1,2025-06-08,4,1,32.39
U000506,2025-06-27,Direct,Free,0,,,0,0.0
U000507,2025-07-06,Email,Basic,1,2025-07-09,3,1,36.91
U000508,2025-08-07,Paid Search,Free,0,,,0,0.0
U000509,2025-02-21,Organic Search,Free,0,,,0,0.0
U000510,2025-09-28,Referral,Free,0,,,0,0.0
U000511,2025-03-05,Organic Search,Pro,1,2025-03-11,6,1,86.12
U000512,2025-05-18,Direct,Free,0,,,0,0.0
U000513,2025-07-30,Paid Search,Free,0,,,0,0.0
U000514,2025-05-24,Organic Search,Free,0,,,0,0.0
U000515,2025-04-08,Social,Free,0,,,0,0.0
U000516,2025-03-12,Paid Search,Free,0,,,0,0.0
U000517,2025-08-14,Email,Free,0,,,0,0.0
U000518,2025-08-18,Organic Search,Free,0,,,0,0.0
U000519,2025-04-27,Direct,Basic,1,2025-05-03,6,1,33.19
U000520,2025-09-18,Referral,Basic,1,2025-09-18,0,1,29.83
U000521,2025-09-22,Email,Basic,1,2025-09-23,1,1,30.05
U000522,2025-03-17,Email,Free,0,,,0,0.0
U000523,2025-10-05,Social,Basic,1,2025-10-06,1,1,19.71
U000524,2025-08-28,Paid Search,Basic,1,2025-08-30,2,0,31.57
U000525,2025-07-19,Direct,Basic,1,2025-07-28,9,0,29.93
U000526,2025-05-14,Organic Search,Basic,1,2025-05-24,10,1,29.42
U000527,2025-09-22,Direct,Free,0,,,0,0.0
U000528,2025-04-14,Organic Search,Pro,1,2025-04-24,10,1,55.61
U000529,2025-04-01,Paid Search,Free,0,,,0,0.0
U000530,2025-04-13,Referral,Free,0,,,0,0.0
U000531,2025-02-25,Referral,Free,0,,,0,0.0
U000532,2025-05-01,Paid Search,Free,0,,,0,0.0
U000533,2025-10-12,Referral,Basic,1,2025-10-15,3,1,31.14
U000534,2025-04-09,Organic Search,Pro,1,2025-04-10,1,0,52.78
U000535,2025-08-03,Organic Search,Pro,1,2025-08-09,6,0,69.19
U000536,2025-08-16,Email,Pro,1,2025-08-24,8,1,75.36
U000537,2025-02-12,Social,Free,0,,,0,0.0
U000538,2025-02-25,Organic Search,Pro,1,2025-02-28,3,1,64.52
U000539,2025-10-17,Organic Search,Free,0,,,0,0.0
U000540,2025-01-29,Social,Free,0,,,0,0.0
U000541,2025-01-17,Paid Search,Free,0,,,0,0.0
U000542,2025-10-27,Paid Search,Free,0,,,0,0.0
U000543,2025-04-26,Social,Free,0,,,0,0.0
U000544,2025-01-15,Paid Search,Free,0,,,0,0.0
U000545,2025-07-11,Email,Basic,1,2025-07-14,3,1,21.2
U000546,2025-05-11,Social,Free,0,,,0,0.0
U000547,2025-08-30,Direct,Free,0,,,0,0.0
U000548,2025-04-05,Referral,Pro,1,2025-04-10,5,1,57.76
U000549,2025-01-08,Referral,Free,0,,,0,0.0
U000550,2025-06-06,Email,Free,0,,,0,0.0
U000551,2025-09-03,Organic Search,Free,0,,,0,0.0
U000552,2025-05-08,Referral,Basic,1,2025-05-12,4,0,23.93
U000553,2025-08-15,Social,Free,0,,,0,0.0
U000554,2025-01-21,Direct,Free,0,,,0,0.0
U000555,2025-10-12,Email,Free,0,,,0,0.0
U000556,2025-03-01,Referral,Free,0,,,0,0.0
U000557,2025-10-19,Direct,Pro,1,2025-10-20,1,1,98.98
U000558,2025-01-05,Organic Search,Free,0,,,0,0.0
U000559,2025-06-03,Social,Free,0,,,0,0.0
U000560,2025-10-25,Direct,Pro,1,2025-10-26,1,1,52.04
U000561,2025-04-24,Referral,Free,0,,,0,0.0
U000562,2025-08-29,Referral,Free,0,,,0,0.0
U000563,2025-08-09,Email,Free,0,,,0,0.0
U000564,2025-07-07,Referral,Free,0,,,0,0.0
U000565,2025-07-19,Referral,Basic,1,2025-07-20,1,1,30.42
U000566,2025-03-13,Organic Search,Free,0,,,0,0.0
U000567,2025-02-12,Organic Search,Free,0,,,0,0.0
U000568,2025-10-12,Paid Search,Free,0,,,0,0.0
U000569,2025-04-07,Organic Search,Free,0,,,0,0.0
U000570,2025-02-27,Email,Basic,1,2025-03-02,3,1,21.75
U000571,2025-04-03,Social,Free,0,,,0,0.0
U000572,2025-09-25,Direct,Free,0,,,0,0.0
U000573,2025-05-05,Organic Search,Free,0,,,0,0.0
U000574,2025-02-24,Organic Search,Free,0,,,0,0.0
U000575,2025-01-28,Direct,Free,0,,,0,0.0
U000576,2025-02-23,Organic Search,Free,0,,,0,0.0
U000577,2025-08-27,Email,Free,0,,,0,0.0
U000578,2025-03-30,Paid Search,Free,0,,,0,0.0
U000579,2025-06-21,Organic Search,Basic,1,2025-07-03,12,1,30.06
U000580,2025-09-03,Referral,Pro,1,2025-09-07,4,0,84.95
U000581,2025-04-17,Email,Free,0,,,0,0.0
U000582,2025-10-04,Organic Search,Basic,1,2025-10-05,1,0,37.55
U000583,2025-08-03,Email,Free,0,,,0,0.0
U000584,2025-06-03,Social,Free,0,,,0,0.0
U000585,2025-04-05,Paid Search,Free,0,,,0,0.0
U000586,2025-04-13,Organic Search,Free,0,,,0,0.0
U000587,2025-10-20,Social,Free,0,,,0,0.0
U000588,2025-06-21,Email,Free,0,,,0,0.0
U000589,2025-08-28,Organic Search,Free,0,,,0,0.0
U000590,2025-01-16,Email,Basic,1,2025-01-18,2,0,27.41
U000591,2025-02-13,Referral,Free,0,,,0,0.0
U000592,2025-01-01,Organic Search,Free,0,,,0,0.0
U000593,2025-04-17,Organic Search,Free,0,,,0,0.0
U000594,2025-08-06,Paid Search,Basic,1,2025-08-07,1,1,24.49
U000595,2025-07-07,Paid Search,Free,0,,,0,0.0
U000596,2025-06-09,Organic Search,Free,0,,,0,0.0
U000597,2025-03-29,Organic Search,Pro,1,2025-04-05,7,1,84.27
U000598,2025-05-18,Paid Search,Free,0,,,0,0.0
U000599,2025-01-15,Referral,Free,0,,,0,0.0
U000600,2025-06-11,Referral,Free,0,,,0,0.0
U000601,2025-01-13,Organic Search,Free,0,,,0,0.0
U000602,2025-04-14,Direct,Free,0,,,0,0.0
U000603,2025-01-24,Referral,Basic,1,2025-01-27,3,1,31.8
U000604,2025-01-30,Organic Search,Free,0,,,0,0.0
U000605,2025-04-20,Organic Search,Free,0,,,0,0.0
U000606,2025-05-29,Organic Search,Basic,1,2025-05-29,0,0,24.13
U000607,2025-10-18,Email,Basic,1,2025-10-21,3,0,25.28
U000608,2025-09-26,Direct,Basic,1,2025-09-27,1,1,29.77
U000609,2025-06-28,Social,Pro,1,2025-07-07,9,0,66.05
U000610,2025-04-06,Referral,Free,0,,,0,0.0
U000611,2025-05-21,Organic Search,Basic,1,2025-05-22,1,1,26.19
U000612,2025-03-08,Paid Search,Free,0,,,0,0.0
U000613,2025-04-21,Organic Search,Free,0,,,0,0.0
U000614,2025-03-25,Paid Search,Free,0,,,0,0.0
U000615,2025-07-21,Email,Free,0,,,0,0.0
U000616,2025-09-04,Paid Search,Free,0,,,0,0.0
U000617,2025-04-29,Email,Enterprise,1,2025-05-06,7,0,188.01
U000618,2025-08-23,Social,Free,0,,,0,0.0
U000619,2025-07-05,Paid Search,Basic,1,2025-07-17,12,1,30.18
U000620,2025-01-08,Email,Free,0,,,0,0.0
U000621,2025-02-01,Paid Search,Basic,1,2025-02-03,2,1,30.04
U000622,2025-04-29,Organic Search,Free,0,,,0,0.0
U000623,2025-02-02,Email,Free,0,,,0,0.0
U000624,2025-05-29,Social,Free,0,,,0,0.0
U000625,2025-09-11,Email,Pro,1,2025-09-15,4,1,48.06
U000626,2025-09-26,Referral,Free,0,,,0,0.0
U000627,2025-10-22,Social,Basic,1,2025-10-24,2,1,25.85
U000628,2025-03-19,Direct,Basic,1,2025-03-23,4,1,24.44
U000629,2025-06-15,Direct,Free,0,,,0,0.0
U000630,2025-06-26,Referral,Enterprise,1,2025-06-26,0,1,241.85
U000631,2025-08-06,Organic Search,Basic,1,2025-08-08,2,0,29.41
U000632,2025-06-21,Organic Search,Free,0,,,0,0.0
U000633,2025-02-24,Organic Search,Basic,1,2025-03-01,5,1,29.06
U000634,2025-06-22,Organic Search,Free,0,,,0,0.0
U000635,2025-10-07,Organic Search,Free,0,,,0,0.0
U000636,2025-01-31,Referral,Free,0,,,0,0.0
U000637,2025-04-12,Social,Free,0,,,0,0.0
U000638,2025-09-29,Paid Search,Free,0,,,0,0.0
U000639,2025-09-09,Paid Search,Free,0,,,0,0.0
U000640,2025-05-24,Direct,Pro,1,2025-06-02,9,0,77.61
U000641,2025-01-17,Email,Enterprise,1,2025-01-20,3,1,222.18
U000642,2025-02-03,Email,Basic,1,2025-02-06,3,1,35.22
U000643,2025-01-11,Referral,Basic,1,2025-01-13,2,1,31.84
U000644,2025-08-24,Paid Search,Free,0,,,0,0.0
U000645,2025-03-06,Direct,Free,0,,,0,0.0
U000646,2025-10-19,Email,Basic,1,2025-10-22,3,1,25.55
U000647,2025-09-04,Organic Search,Basic,1,2025-09-08,4,0,26.63
U000648,2025-10-09,Organic Search,Free,0,,,0,0.0
U000649,2025-07-20,Paid Search,Free,0,,,0,0.0
U000650,2025-03-17,Referral,Free,0,,,0,0.0
U000651,2025-08-03,Organic Search,Free,0,,,0,0.0
U000652,2025-05-26,Email,Free,0,,,0,0.0
U000653,2025-07-10,Paid Search,Free,0,,,0,0.0
U000654,2025-02-27,Organic Search,Free,0,,,0,0.0
U000655,2025-04-22,Organic Search,Free,0,,,0,0.0
U000656,2025-01-11,Email,Free,0,,,0,0.0
U000657,2025-05-03,Email,Free,0,,,0,0.0
U000658,2025-01-27,Organic Search,Free,0,,,0,0.0
U000659,2025-02-03,Email,Free,0,,,0,0.0
U000660,2025-06-06,Referral,Basic,1,2025-06-07,1,1,31.22
U000661,2025-02-27,Paid Search,Free,0,,,0,0.0
U000662,2025-06-08,Paid Search,Free,0,,,0,0.0
U000663,2025-08-09,Referral,Free,0,,,0,0.0
U000664,2025-09-19,Referral,Free,0,,,0,0.0
U000665,2025-08-22,Social,Free,0,,,0,0.0
U000666,2025-08-16,Organic Search,Basic,1,2025-08-22,6,1,27.29
U000667,2025-08-15,Social,Free,0,,,0,0.0
U000668,2025-03-06,Organic Search,Free,0,,,0,0.0
U000669,2025-01-07,Organic Search,Free,0,,,0,0.0
U000670,2025-08-05,Paid Search,Free,0,,,0,0.0
U000671,2025-07-09,Paid Search,Free,0,,,0,0.0
U000672,2025-08-03,Organic Search,Free,0,,,0,0.0
U000673,2025-06-24,Direct,Free,0,,,0,0.0
U000674,2025-04-03,Organic Search,Free,0,,,0,0.0
U000675,2025-04-05,Social,Free,0,,,0,0.0
U000676,2025-01-03,Organic Search,Free,0,,,0,0.0
U000677,2025-05-18,Paid Search,Free,0,,,0,0.0
U000678,2025-03-27,Paid Search,Free,0,,,0,0.0
U000679,2025-01-09,Email,Free,0,,,0,0.0
U000680,2025-05-18,Organic Search,Free,0,,,0,0.0
U000681,2025-04-21,Organic Search,Basic,1,2025-04-25,4,1,27.16
U000682,2025-07-25,Referral,Free,0,,,0,0.0
U000683,2025-10-27,Organic Search,Free,0,,,0,0.0
U000684,2025-08-20,Paid Search,Free,0,,,0,0.0
U000685,2025-02-22,Social,Basic,1,2025-03-04,10,1,31.37
U000686,2025-09-26,Social,Free,0,,,0,0.0
U000687,2025-01-08,Organic Search,Free,0,,,0,0.0
U000688,2025-01-30,Email,Free,0,,,0,0.0
U000689,2025-06-29,Referral,Free,0,,,0,0.0
U000690,2025-06-21,Organic Search,Free,0,,,0,0.0
U000691,2025-02-13,Referral,Free,0,,,0,0.0
U000692,2025-06-29,Organic Search,Free,0,,,0,0.0
U000693,2025-05-04,Organic Search,Free,0,,,0,0.0
U000694,2025-10-16,Paid Search,Free,0,,,0,0.0
U000695,2025-06-03,Direct,Free,0,,,0,0.0
U000696,2025-08-10,Social,Free,0,,,0,0.0
U000697,2025-02-08,Paid Search,Free,0,,,0,0.0
U000698,2025-09-27,Organic Search,Free,0,,,0,0.0
U000699,2025-08-10,Social,Free,0,,,0,0.0
U000700,2025-09-26,Organic Search,Free,0,,,0,0.0
U000701,2025-06-22,Social,Free,0,,,0,0.0
U000702,2025-07-04,Paid Search,Free,0,,,0,0.0
U000703,2025-07-08,Organic Search,Basic,1,2025-07-14,6,1,18.08
U000704,2025-04-28,Paid Search,Free,0,,,0,0.0
U000705,2025-06-27,Social,Free,0,,,0,0.0
U000706,2025-06-01,Email,Free,0,,,0,0.0
U000707,2025-08-30,Organic Search,Free,0,,,0,0.0
U000708,2025-09-06,Referral,Free,0,,,0,0.0
U000709,2025-04-15,Direct,Free,0,,,0,0.0
U000710,2025-04-21,Paid Search,Free,0,,,0,0.0
U000711,2025-05-15,Paid Search,Free,0,,,0,0.0
U000712,2025-10-04,Email,Enterprise,1,2025-10-16,12,1,200.63
U000713,2025-08-22,Organic Search,Free,0,,,0,0.0
U000714,2025-02-13,Organic Search,Free,0,,,0,0.0
U000715,2025-09-11,Direct,Basic,1,2025-09-19,8,1,27.95
U000716,2025-05-05,Email,Free,0,,,0,0.0
U000717,2025-01-22,Social,Free,0,,,0,0.0
U000718,2025-09-19,Email,Free,0,,,0,0.0
U000719,2025-09-12,Referral,Free,0,,,0,0.0
U000720,2025-09-21,Organic Search,Pro,1,2025-09-22,1,1,70.63
U000721,2025-03-18,Email,Free,0,,,0,0.0
U000722,2025-04-19,Referral,Free,0,,,0,0.0
U000723,2025-04-17,Organic Search,Free,0,,,0,0.0
U000724,2025-06-09,Organic Search,Free,0,,,0,0.0
U000725,2025-04-08,Organic Search,Free,0,,,0,0.0
U000726,2025-07-07,Direct,Free,0,,,0,0.0
U000727,2025-09-08,Referral,Basic,1,2025-09-20,12,1,28.42
U000728,2025-05-29,Organic Search,Pro,1,2025-06-06,8,1,67.91
U000729,2025-06-12,Direct,Free,0,,,0,0.0
U000730,2025-04-29,Email,Free,0,,,0,0.0
U000731,2025-08-01,Organic Search,Pro,1,2025-08-06,5,1,70.96
U000732,2025-04-15,Organic Search,Free,0,,,0,0.0
U000733,2025-06-18,Email,Free,0,,,0,0.0
U000734,2025-09-12,Organic Search,Free,0,,,0,0.0
U000735,2025-10-21,Email,Free,0,,,0,0.0
U000736,2025-03-17,Email,Free,0,,,0,0.0
U000737,2025-06-22,Paid Search,Free,0,,,0,0.0
U000738,2025-03-16,Email,Free,0,,,0,0.0
U000739,2025-06-21,Organic Search,Free,0,,,0,0.0
U000740,2025-05-23,Social,Free,0,,,0,0.0
U000741,2025-08-12,Paid Search,Basic,1,2025-08-14,2,0,28.26
U000742,2025-02-03,Social,Free,0,,,0,0.0
U000743,2025-05-28,Social,Free,0,,,0,0.0
U000744,2025-09-30,Social,Free,0,,,0,0.0
U000745,2025-07-22,Organic Search,Free,0,,,0,0.0
U000746,2025-02-14,Organic Search,Free,0,,,0,0.0
U000747,2025-04-15,Organic Search,Free,0,,,0,0.0
U000748,2025-04-16,Paid Search,Free,0,,,0,0.0
U000749,2025-02-26,Email,Free,0,,,0,0.0
U000750,2025-09-23,Referral,Basic,1,2025-09-25,2,1,26.55
U000751,2025-05-03,Organic Search,Free,0,,,0,0.0
U000752,2025-02-23,Email,Free,0,,,0,0.0
U000753,2025-05-16,Direct,Free,0,,,0,0.0
U000754,2025-06-14,Direct,Free,0,,,0,0.0
U000755,2025-03-01,Direct,Free,0,,,0,0.0
U000756,2025-10-21,Paid Search,Free,0,,,0,0.0
U000757,2025-08-21,Organic Search,Free,0,,,0,0.0
U000758,2025-01-20,Email,Free,0,,,0,0.0
U000759,2025-08-01,Referral,Enterprise,1,2025-08-10,9,0,203.55
U000760,2025-01-13,Email,Basic,1,2025-01-15,2,1,28.81
U000761,2025-09-19,Email,Free,0,,,0,0.0
U000762,2025-06-08,Organic Search,Free,0,,,0,0.0
U000763,2025-09-26,Email,Free,0,,,0,0.0
U000764,2025-06-03,Direct,Free,0,,,0,0.0
U000765,2025-08-21,Email,Basic,1,2025-09-06,16,0,34.59
U000766,2025-01-12,Referral,Pro,1,2025-01-17,5,1,74.42
U000767,2025-05-06,Paid Search,Free,0,,,0,0.0
U000768,2025-07-03,Organic Search,Free,0,,,0,0.0
U000769,2025-03-16,Email,Free,0,,,0,0.0
U000770,2025-10-01,Email,Free,0,,,0,0.0
U000771,2025-07-26,Referral,Free,0,,,0,0.0
U000772,2025-01-21,Paid Search,Basic,1,2025-01-25,4,1,29.67
U000773,2025-01-19,Organic Search,Free,0,,,0,0.0
U000774,2025-04-10,Organic Search,Free,0,,,0,0.0
U000775,2025-06-04,Direct,Free,0,,,0,0.0
U000776,2025-10-13,Direct,Free,0,,,0,0.0
U000777,2025-10-05,Organic Search,Basic,1,2025-10-11,6,1,27.48
U000778,2025-10-14,Email,Free,0,,,0,0.0
U000779,2025-04-22,Email,Free,0,,,0,0.0
U000780,2025-05-22,Email,Free,0,,,0,0.0
U000781,2025-07-09,Paid Search,Basic,1,2025-07-12,3,0,19.91
U000782,2025-01-26,Referral,Free,0,,,0,0.0
U000783,2025-01-01,Social,Free,0,,,0,0.0
U000784,2025-07-21,Referral,Basic,1,2025-07-26,5,1,25.68
U000785,2025-10-25,Paid Search,Free,0,,,0,0.0
U000786,2025-04-04,Paid Search,Free,0,,,0,0.0
U000787,2025-01-22,Social,Free,0,,,0,0.0
U000788,2025-05-04,Email,Basic,1,2025-05-12,8,1,36.43
U000789,2025-02-28,Social,Pro,1,2025-03-03,3,0,76.15
U000790,2025-07-26,Social,Free,0,,,0,0.0
U000791,2025-01-20,Referral,Free,0,,,0,0.0
U000792,2025-04-09,Direct,Free,0,,,0,0.0
U000793,2025-07-06,Email,Free,0,,,0,0.0
U000794,2025-05-10,Email,Basic,1,2025-05-26,16,0,29.36
U000795,2025-07-01,Email,Free,0,,,0,0.0
U000796,2025-09-04,Organic Search,Pro,1,2025-09-09,5,0,74.73
U000797,2025-10-26,Social,Free,0,,,0,0.0
U000798,2025-05-10,Organic Search,Free,0,,,0,0.0
U000799,2025-07-23,Email,Free,0,,,0,0.0
U000800,2025-05-24,Social,Free,0,,,0,0.0
U000801,2025-10-27,Organic Search,Free,0,,,0,0.0
U000802,2025-02-20,Email,Free,0,,,0,0.0
U000803,2025-01-08,Direct,Free,0,,,0,0.0
U000804,2025-06-20,Social,Free,0,,,0,0.0
U000805,2025-02-13,Referral,Free,0,,,0,0.0
U000806,2025-05-03,Social,Free,0,,,0,0.0
U000807,2025-06-19,Referral,Free,0,,,0,0.0
U000808,2025-03-22,Social,Free,0,,,0,0.0
U000809,2025-02-27,Email,Basic,1,2025-03-03,4,0,35.04
U000810,2025-03-02,Organic Search,Free,0,,,0,0.0
U000811,2025-09-26,Direct,Free,0,,,0,0.0
U000812,2025-09-12,Direct,Free,0,,,0,0.0
U000813,2025-02-11,Referral,Free,0,,,0,0.0
U000814,2025-06-21,Direct,Free,0,,,0,0.0
U000815,2025-08-04,Referral,Basic,1,2025-08-09,5,1,30.57
U000816,2025-03-17,Organic Search,Pro,1,2025-03-22,5,0,76.59
U000817,2025-08-12,Organic Search,Free,0,,,0,0.0
U000818,2025-03-01,Email,Basic,1,2025-03-04,3,1,33.16
U000819,2025-03-22,Direct,Free,0,,,0,0.0
U000820,2025-10-02,Organic Search,Free,0,,,0,0.0
U000821,2025-05-19,Paid Search,Free,0,,,0,0.0
U000822,2025-10-14,Organic Search,Free,0,,,0,0.0
U000823,2025-10-21,Referral,Free,0,,,0,0.0
U000824,2025-10-23,Direct,Free,0,,,0,0.0
U000825,2025-02-21,Paid Search,Basic,1,2025-02-22,1,1,31.84
U000826,2025-01-11,Paid Search,Basic,1,2025-01-11,0,1,26.47
U000827,2025-03-19,Referral,Enterprise,1,2025-03-22,3,1,249.56
U000828,2025-01-30,Organic Search,Basic,1,2025-02-05,6,1,26.0
U000829,2025-07-30,Organic Search,Free,0,,,0,0.0
U000830,2025-06-28,Email,Pro,1,2025-06-30,2,0,71.05
U000831,2025-09-14,Direct,Basic,1,2025-09-18,4,1,23.85
U000832,2025-01-04,Organic Search,Basic,1,2025-01-11,7,1,21.01
U000833,2025-10-20,Organic Search,Free,0,,,0,0.0
U000834,2025-03-18,Referral,Basic,1,2025-03-22,4,1,29.91
U000835,2025-07-14,Referral,Free,0,,,0,0.0
U000836,2025-06-12,Organic Search,Free,0,,,0,0.0
U000837,2025-09-23,Email,Enterprise,1,2025-09-25,2,1,231.42
U000838,2025-05-08,Organic Search,Free,0,,,0,0.0
U000839,2025-01-05,Email,Free,0,,,0,0.0
U000840,2025-09-13,Referral,Pro,1,2025-09-14,1,0,86.08
U000841,2025-09-23,Referral,Free,0,,,0,0.0
U000842,2025-10-25,Organic Search,Free,0,,,0,0.0
U000843,2025-01-14,Referral,Free,0,,,0,0.0
U000844,2025-04-30,Email,Free,0,,,0,0.0
U000845,2025-01-02,Email,Free,0,,,0,0.0
U000846,2025-03-29,Organic Search,Free,0,,,0,0.0
U000847,2025-06-06,Social,Free,0,,,0,0.0
U000848,2025-10-11,Social,Pro,1,2025-10-18,7,1,70.73
U000849,2025-06-25,Organic Search,Free,0,,,0,0.0
U000850,2025-10-15,Organic Search,Free,0,,,0,0.0
U000851,2025-04-25,Organic Search,Free,0,,,0,0.0
U000852,2025-05-19,Referral,Pro,1,2025-05-20,1,0,72.48
U000853,2025-07-01,Referral,Free,0,,,0,0.0
U000854,2025-10-14,Organic Search,Free,0,,,0,0.0
U000855,2025-08-15,Email,Free,0,,,0,0.0
U000856,2025-04-30,Paid Search,Basic,1,2025-05-04,4,0,30.47
U000857,2025-06-04,Email,Free,0,,,0,0.0
U000858,2025-08-26,Social,Free,0,,,0,0.0
U000859,2025-06-25,Referral,Free,0,,,0,0.0
U000860,2025-07-27,Paid Search,Free,0,,,0,0.0
U000861,2025-10-10,Paid Search,Free,0,,,0,0.0
U000862,2025-07-05,Email,Free,0,,,0,0.0
U000863,2025-05-22,Paid Search,Free,0,,,0,0.0
U000864,2025-04-30,Organic Search,Pro,1,2025-05-08,8,1,65.58
U000865,2025-04-20,Email,Free,0,,,0,0.0
U000866,2025-08-01,Paid Search,Free,0,,,0,0.0
U000867,2025-05-02,Organic Search,Free,0,,,0,0.0
U000868,2025-04-08,Social,Free,0,,,0,0.0
U000869,2025-09-24,Referral,Free,0,,,0,0.0
U000870,2025-05-07,Social,Free,0,,,0,0.0
U000871,2025-01-11,Email,Free,0,,,0,0.0
U000872,2025-01-20,Direct,Basic,1,2025-01-23,3,1,26.6
U000873,2025-02-17,Organic Search,Free,0,,,0,0.0
U000874,2025-07-16,Paid Search,Free,0,,,0,0.0
U000875,2025-01-14,Email,Free,0,,,0,0.0
U000876,2025-09-29,Email,Free,0,,,0,0.0
U000877,2025-10-10,Direct,Free,0,,,0,0.0
U000878,2025-08-28,Referral,Free,0,,,0,0.0
U000879,2025-04-18,Paid Search,Free,0,,,0,0.0
U000880,2025-05-02,Social,Free,0,,,0,0.0
U000881,2025-10-03,Organic Search,Free,0,,,0,0.0
U000882,2025-10-11,Organic Search,Free,0,,,0,0.0
U000883,2025-10-21,Organic Search,Free,0,,,0,0.0
U000884,2025-04-08,Paid Search,Free,0,,,0,0.0
U000885,2025-10-15,Email,Enterprise,1,2025-10-18,3,1,175.67
U000886,2025-07-06,Referral,Free,0,,,0,0.0
U000887,2025-04-26,Direct,Free,0,,,0,0.0
U000888,2025-05-12,Organic Search,Free,0,,,0,0.0
U000889,2025-08-23,Paid Search,Basic,1,2025-08-24,1,1,32.28
U000890,2025-09-30,Paid Search,Pro,1,2025-10-02,2,0,87.68
U000891,2025-07-07,Organic Search,Pro,1,2025-07-13,6,0,57.26
U000892,2025-10-06,Direct,Basic,1,2025-10-08,2,0,19.19
U000893,2025-05-06,Organic Search,Free,0,,,0,0.0
U000894,2025-07-11,Organic Search,Free,0,,,0,0.0
U000895,2025-10-11,Paid Search,Free,0,,,0,0.0
U000896,2025-08-06,Organic Search,Free,0,,,0,0.0
U000897,2025-04-10,Referral,Free,0,,,0,0.0
U000898,2025-09-05,Organic Search,Free,0,,,0,0.0
U000899,2025-09-19,Direct,Free,0,,,0,0.0
U000900,2025-08-01,Social,Free,0,,,0,0.0
U000901,2025-06-28,Email,Basic,1,2025-07-03,5,1,25.74
U000902,2025-08-08,Direct,Basic,1,2025-08-14,6,1,20.88
